ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-235,2,16/02/2016 16:42,16/02/2016 22:42,39.280947,-80.278075,39.280307,-80.280756,0.15,At US-50/Exit 119 - Accident.,,US-50 W,R,Bridgeport,Harrison,WV,26330,US,US/Eastern,KCKB,16/02/2016 16:53,34,28.8,96,29.77,4,WSW,5.8,0,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-236,2,16/02/2016 16:43,16/02/2016 22:43,38.36387,-81.73867,38.36387,-81.73867,0,At WV-25/10th/Roxalana Rd/Exit 53 - Accident.,,I-64 W,R,Dunbar,Kanawha,WV,25064,US,US/Eastern,KCRW,16/02/2016 16:54,36,33.3,82,29.83,10,Variable,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-237,2,16/02/2016 16:47,16/02/2016 22:47,40.0187,-82.90466,40.0122,-82.90727,0.47,Ramp to Exit 35A - Accident.,,Outerbelt S,R,Columbus,Franklin,OH,43219,US,US/Eastern,KCMH,16/02/2016 16:51,32,24.2,75,29.82,7,WNW,9.2,0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-238,3,16/02/2016 17:45,16/02/2016 23:45,41.53757,-81.64083,41.53898,-81.63629,0.254,At 72nd St/Exit 176 - Accident.,,OH-2 E,R,Cleveland,Cuyahoga,OH,44103,US,US/Eastern,KBKL,16/02/2016 17:53,30.9,23.5,89,29.82,6,West,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-239,3,16/02/2016 18:13,17/02/2016 00:13,41.16522,-81.47454,41.16093,-81.46962,0.392,At Graham Rd - Accident.,,OH-8 S,R,Stow,Summit,OH,44224,US,US/Eastern,KAKR,16/02/2016 17:54,32,24.2,79,29.81,8,WNW,9.2,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-240,4,16/02/2016 18:13,17/02/2016 00:13,39.52352,-82.02361,39.517216,-82.025802,0.451,Closed at Amesville - Road closed due to accident.,5809, S State Route 78,L,Glouster,Athens,OH,45732-8905,US,US/Eastern,KUNI,16/02/2016 18:10,32.4,,100,29.85,7,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-241,4,16/02/2016 18:13,17/02/2016 00:13,39.517216,-82.025802,39.52352,-82.02361,0.451,Closed at CR-38/Bishopville Rd - Road closed due to accident.,6102, S State Route 78,R,Glouster,Athens,OH,45732-8905,US,US/Eastern,KUNI,16/02/2016 18:10,32.4,,100,29.85,7,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-242,4,17/02/2016 00:52,17/02/2016 06:52,40.322818,-83.071034,40.325909,-83.071612,0.216,Closed between CR-215/Panhandle Rd and Delaware - Road closed due to accident.,,US Highway 23 N,R,Delaware,Delaware,OH,43015,US,US/Eastern,KDLZ,17/02/2016 00:56,28.4,23.3,80,29.94,10,WNW,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-243,4,17/02/2016 01:46,17/02/2016 07:46,41.73565,-84.99082,41.75381,-85.43421,22.892,Closed between I-69/US-27/Exit 144 and IN-9/Exit 121 - Road closed due to accident.,,I-80 W,R,Fremont,Steuben,IN,46737,US,US/Eastern,KANQ,17/02/2016 01:55,28.4,23.3,93,29.92,6,West,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-244,4,17/02/2016 04:16,17/02/2016 10:16,39.14648,-84.45455,39.14305,-84.48184,1.481,Closed between Dana Ave/Exit 5 and US-22/OH-3/Montgomery Rd/Exit 5 - Road closed due to accident.,,I-71 S,R,Cincinnati,Hamilton,OH,45212,US,US/Eastern,KLUK,17/02/2016 03:53,28,,100,30.06,5,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-245,3,17/02/2016 07:17,17/02/2016 13:17,39.82122,-85.76482,39.82115,-85.77004,0.277,At IN-9/Exit 104 - Accident.,,I-70 W,R,Greenfield,Hancock,IN,46140,US,US/Eastern,KMQJ,17/02/2016 07:14,30.2,21.3,86,30.11,7,North,10.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-246,2,17/02/2016 07:22,17/02/2016 13:22,41.11889,-81.65407,41.12877,-81.65219,0.69,Ramp to I-77 - Accident.,,OH-21 N,R,Akron,Summit,OH,44321,US,US/Eastern,KAKR,17/02/2016 06:54,28,21.7,81,30.03,7,SW,5.8,0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-247,4,17/02/2016 07:57,17/02/2016 13:57,40.121557,-83.151457,40.11036,-83.15869,0.863,Closed at Avery Rd - Road closed due to accident.,7579, Muirfield Dr,R,Dublin,Franklin,OH,43017,US,US/Eastern,KOSU,17/02/2016 07:53,30,24.1,85,30.11,3,West,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-248,4,17/02/2016 07:57,17/02/2016 13:57,40.11017,-83.15877,40.121827,-83.151367,0.895,Closed between Avery Rd and Cormorant Dr - Road closed due to accident.,,Avery Rd,R,Dublin,Franklin,OH,43017,US,US/Eastern,KOSU,17/02/2016 07:53,30,24.1,85,30.11,3,West,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-249,2,17/02/2016 08:08,17/02/2016 14:08,41.57777,-81.54987,41.57615,-81.55346,0.217,At 185th St/Waterloo Rd/Exit 182 - Accident.,,OH-2 W,R,Cleveland,Cuyahoga,OH,44119,US,US/Eastern,KCGF,17/02/2016 07:45,28.4,19.7,93,30.03,3,WSW,9.2,,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-250,3,17/02/2016 08:15,17/02/2016 14:15,40.121557,-83.151457,40.11036,-83.15869,0.863,At Avery Rd - Accident.,7579, Muirfield Dr,R,Dublin,Franklin,OH,43017,US,US/Eastern,KOSU,17/02/2016 07:53,30,24.1,85,30.11,3,West,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-251,3,17/02/2016 08:15,17/02/2016 14:15,40.11017,-83.15877,40.121616,-83.151314,0.884,Between Avery Rd and Dunabbey Loop - Accident.,,Avery Rd,R,Dublin,Franklin,OH,43017,US,US/Eastern,KOSU,17/02/2016 07:53,30,24.1,85,30.11,3,West,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-252,2,17/02/2016 08:13,17/02/2016 14:13,41.04592,-81.69463,41.04453,-81.69229,0.155,At OH-261/Exit 11 - Accident.,,US-224 E,R,Wadsworth,Medina,OH,44281,US,US/Eastern,KAKR,17/02/2016 07:54,28,22.8,81,30.06,6,WSW,4.6,,Haze,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-253,2,17/02/2016 08:36,17/02/2016 14:36,41.42099,-81.69052,41.40753,-81.63808,2.872,Between OH-176/OH-17/Exit 17 and I-77/Exit 20 - Accident.,,I-480 E,R,Cleveland,Cuyahoga,OH,44109,US,US/Eastern,KBKL,17/02/2016 08:53,30.9,21.7,82,30.09,4,WSW,11.5,0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-254,2,17/02/2016 08:57,17/02/2016 14:57,39.27486,-84.346,39.26678,-84.35626,0.783,At I-275/Exit 17 - Accident.,,I-71 S,R,Cincinnati,Hamilton,OH,45249,US,US/Eastern,KHAO,17/02/2016 08:53,32,28.7,88,30.2,4,West,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-255,2,17/02/2016 09:27,17/02/2016 15:27,39.28266,-84.56742,39.28615,-84.56214,0.371,At US-127/Exit 36 - Accident.,,I-275 E,R,Cincinnati,Hamilton,OH,45231,US,US/Eastern,KHAO,17/02/2016 09:29,33.1,28.7,85,30.2,5,West,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-256,2,17/02/2016 10:27,17/02/2016 16:27,39.9467,-82.22232,39.94817,-82.21895,0.205,At Mt Perry Rd/Exit 142 - Accident.,,Mount Perry Rd,R,Heath,Muskingum,OH,43056,US,US/Eastern,KVTA,17/02/2016 10:54,32,25.6,82,30.18,4,WNW,6.9,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-257,2,17/02/2016 10:45,17/02/2016 16:45,39.17397,-84.49031,39.1765,-84.48757,0.228,At OH-562/Exit 7 - Accident.,,I-75 N,R,Cincinnati,Hamilton,OH,45237,US,US/Eastern,KLUK,17/02/2016 10:53,34,29.8,79,30.26,9,NW,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-258,3,17/02/2016 10:54,17/02/2016 16:54,39.17736,-84.4873,39.1737,-84.49092,0.319,At OH-562/Exit 7 - Accident.,,I-75 S,R,Cincinnati,Hamilton,OH,45237,US,US/Eastern,KLUK,17/02/2016 10:53,34,29.8,79,30.26,9,NW,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-259,2,17/02/2016 11:51,17/02/2016 17:51,39.9467,-82.22232,39.94817,-82.21895,0.205,At Mt Perry Rd/Exit 142 - Accident.,,Mount Perry Rd,R,Heath,Muskingum,OH,43056,US,US/Eastern,KVTA,17/02/2016 11:54,34,28,75,30.19,5,WNW,6.9,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-260,2,17/02/2016 12:47,17/02/2016 18:47,39.9467,-82.22232,39.94817,-82.21895,0.205,At Mt Perry Rd/Exit 142 - Accident.,,Mount Perry Rd,R,Heath,Muskingum,OH,43056,US,US/Eastern,KVTA,17/02/2016 12:54,36,30.3,62,30.19,10,Variable,6.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-261,2,17/02/2016 13:21,17/02/2016 19:21,41.68518,-83.5678,41.68548,-83.5675,0.026,At Berdan Ave/Exit 205 - Accident.,,I-75 N,R,Toledo,Lucas,OH,43610,US,US/Eastern,KDUH,17/02/2016 13:14,32.4,24,63,30.18,10,NNW,10.4,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-262,2,17/02/2016 16:20,17/02/2016 22:20,41.66572,-83.5652,41.66683,-83.56736,0.135,At US-24/Detroit Ave/Exit 203 - Accident. in the left lane.,,I-75 N,R,Toledo,Lucas,OH,43620,US,US/Eastern,KDUH,17/02/2016 16:15,32.7,25.7,54,30.23,10,NNW,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-263,2,17/02/2016 16:56,17/02/2016 22:56,39.27125,-84.35176,39.26717,-84.34628,0.407,At I-71/Exit 49 - Accident. in the right lane.,,I-275 E,R,Cincinnati,Hamilton,OH,45242,US,US/Eastern,KLUK,17/02/2016 16:53,36,32.1,67,30.32,10,SW,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-264,2,17/02/2016 17:04,17/02/2016 23:04,41.47395,-81.69931,41.47865,-81.6931,0.457,At I-71/I-90/OH-176/Exit 170 - Accident. in the right lane.,2801, W 25th St,L,Cleveland,Cuyahoga,OH,44113-5133,US,US/Eastern,KBKL,17/02/2016 16:53,28.9,21.9,69,30.26,9,North,6.9,0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-265,4,18/02/2016 04:10,18/02/2016 10:10,39.98505,-80.74006,39.95816,-80.76231,2.2,Closed between Central Ave and OH-7-scenic - Road closed due to accident.,3357, Central Ave,R,Shadyside,Belmont,OH,43947-2312,US,US/Eastern,KHLG,18/02/2016 03:53,24.1,17,65,30.43,10,NNE,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-266,4,18/02/2016 04:10,18/02/2016 10:10,39.95813,-80.76219,39.98564,-80.73999,2.235,Closed between OH-7-scenic and Central Ave - Road closed due to accident.,,State Route 7,R,Shadyside,Belmont,OH,43947,US,US/Eastern,KHLG,18/02/2016 03:53,24.1,17,65,30.43,10,NNE,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-267,2,18/02/2016 04:59,18/02/2016 10:59,41.56544,-81.5835,41.57785,-81.54899,1.979,Between 140th St/152nd St/Exit 180 and 185th St/Waterloo Rd/Exit 182 - Accident.,,OH-2 E,R,Cleveland,Cuyahoga,OH,44110,US,US/Eastern,KCGF,18/02/2016 06:45,12.2,2.9,85,30.48,10,SE,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-268,2,18/02/2016 05:02,18/02/2016 11:02,38.32587,-83.11389,38.32603,-83.12193,0.436,At US-60/Exit 161 - Accident.,,I-64 W,R,Olive Hill,Carter,KY,41164,US,US/Eastern,KHTS,18/02/2016 04:51,32,,85,30.43,7,Calm,,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-269,2,18/02/2016 06:58,18/02/2016 12:58,38.25869,-85.7622,38.25962,-85.76688,0.262,At 9th St/Roy Wilkins Ave/Exit 4 - Accident.,,I-64 W,R,Louisville,Jefferson,KY,40202,US,US/Eastern,KLOU,18/02/2016 06:53,25,,88,30.47,5,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-270,2,18/02/2016 06:58,18/02/2016 12:58,38.29322,-85.654625,38.293235,-85.654685,0.003,At Zorn Ave/Exit 2 - Accident.,,I-71 S,R,Louisville,Jefferson,KY,40222,US,US/Eastern,KLOU,18/02/2016 06:53,25,,88,30.47,5,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-271,2,18/02/2016 07:05,18/02/2016 13:05,39.78609,-83.24607,39.75639,-83.30702,3.832,Between Madison/Pickaway County Line and OH-56/Exit 84 - Accident.,,I-71 S,R,Orient,Madison,OH,43146,US,US/Eastern,KTZR,18/02/2016 07:18,24.8,,80,30.46,7,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-272,2,18/02/2016 07:05,18/02/2016 13:05,41.53968,-81.62795,41.53926,-81.63026,0.123,At ML King Jr Dr/Exit 177 - Accident.,,OH-283 W,R,Cleveland,Cuyahoga,OH,44103,US,US/Eastern,KBKL,18/02/2016 06:53,19,11.1,71,30.52,10,SE,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-273,2,18/02/2016 07:16,18/02/2016 13:16,39.08927,-84.5227,39.08809,-84.52274,0.082,At Spence Bridge - Accident.,,I-75 S,R,Covington,Kenton,KY,41011,US,US/Eastern,KLUK,18/02/2016 06:53,28,,92,30.49,10,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-274,3,18/02/2016 07:18,18/02/2016 13:18,38.25922,-85.76632,38.25846,-85.7632,0.177,At 9th St/Roy Wilkins Ave/Exit 4 - Accident.,,I-64 E,R,Louisville,Jefferson,KY,40203,US,US/Eastern,KSDF,18/02/2016 07:29,27,,89,30.46,2.5,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-275,3,18/02/2016 07:24,18/02/2016 13:24,41.55264,-81.60032,41.55022,-81.60536,0.31,At Eddy Rd/Exit 178 - Accident.,,OH-283 W,R,Cleveland,Cuyahoga,OH,44108,US,US/Eastern,KBKL,18/02/2016 07:53,18,8.7,74,30.55,10,SE,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-276,2,18/02/2016 08:02,18/02/2016 14:02,39.02187,-84.50492,39.02297,-84.51624,0.612,At KY-16/Taylor Mill Rd/Exit 79 - Accident.,,I-275 W,R,Latonia,Kenton,KY,41015,US,US/Eastern,KLUK,18/02/2016 07:53,28,,92,30.51,5,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-277,2,18/02/2016 08:13,18/02/2016 14:13,41.06755,-81.57421,41.06477,-81.57343,0.196,At OH-261/Wooster Ave/Exit 130 - Accident.,,I-77 N,R,Akron,Summit,OH,44320,US,US/Eastern,KAKR,18/02/2016 08:13,8.1,,92,30.51,3,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-278,2,18/02/2016 08:10,18/02/2016 14:10,40.49223,-80.01029,40.49463,-80.01246,0.201,At US-19-TRUCK/Evergreen Rd/Exit 11 - Accident.,,I-279 N,R,Pittsburgh,Allegheny,PA,15214,US,US/Eastern,KAGC,18/02/2016 07:53,18,11.1,81,30.53,10,North,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-279,3,18/02/2016 08:32,18/02/2016 14:32,41.48836,-81.66471,41.49153,-81.67114,0.398,At Woodland Ave/Exit 162 - Accident.,,I-77 N,R,Cleveland,Cuyahoga,OH,44115,US,US/Eastern,KBKL,18/02/2016 08:53,19.9,11.1,71,30.59,10,SSE,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-280,4,18/02/2016 08:32,18/02/2016 14:32,39.95085,-82.94428,39.93172,-82.92729,1.599,Closed between Alum Creek Dr/Exit 103 and US-33/Exit 105 - Road closed due to accident.,,I-70 E,R,Columbus,Franklin,OH,43205,US,US/Eastern,KCMH,18/02/2016 08:51,28,21.7,72,30.53,7,East,5.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-281,2,18/02/2016 08:32,18/02/2016 14:32,41.42063,-81.80859,41.42065,-81.81108,0.129,At I-71/Exit 11 - Accident.,,Outerbelt South Fwy W,R,Cleveland,Cuyahoga,OH,44135,US,US/Eastern,KCLE,18/02/2016 08:51,16,6.3,81,30.62,10,ESE,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-282,2,18/02/2016 08:37,18/02/2016 14:37,41.06755,-81.57421,41.06477,-81.57343,0.196,At OH-261/Wooster Ave/Exit 130 - Accident.,,I-77 N,R,Akron,Summit,OH,44320,US,US/Eastern,KAKR,18/02/2016 08:54,10.9,,100,30.59,6,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-283,2,18/02/2016 08:45,18/02/2016 14:45,40.82949,-81.39732,40.82802,-81.39715,0.102,At US-62/Exit 107 - Accident.,,I-77 N,R,Canton,Stark,OH,44718,US,US/Eastern,KCAK,18/02/2016 08:51,17.1,7.6,81,30.58,8,East,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-284,3,18/02/2016 08:49,18/02/2016 14:49,41.40091,-81.81724,41.41817,-81.81767,1.193,Between Snow Rd/Engle Rd/Exit 237 and I-480/Exit 238 - Accident.,,I-71 N,R,Brookpark,Cuyahoga,OH,44142,US,US/Eastern,KCLE,18/02/2016 08:51,16,6.3,81,30.62,10,ESE,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-285,2,18/02/2016 08:55,18/02/2016 14:55,41.13355,-85.13584,41.14226,-85.13611,0.602,At IN-327/Coldwater Rd/Exit 112 - Accident.,,Coldwater Rd,R,Fort Wayne,Allen,IN,46825,US,US/Eastern,KGWB,18/02/2016 08:55,24.8,,80,30.47,10,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-286,2,18/02/2016 09:05,18/02/2016 15:05,38.870386,-84.624429,38.870401,-84.624431,0.001,At KY-14/KY-16/Exit 171 - Accident.,,I-75 S,R,Walton,Boone,KY,41094,US,US/Eastern,KCVG,18/02/2016 08:52,30,25.2,85,30.5,5,ESE,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-287,2,18/02/2016 09:33,18/02/2016 15:33,41.47974,-81.6667,41.47954,-81.65531,0.59,At I-77/Exit 2 - Accident.,,I-490 E,R,Cleveland,Cuyahoga,OH,44115,US,US/Eastern,KBKL,18/02/2016 09:53,24.1,17,62,30.59,10,SSE,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-288,2,18/02/2016 09:47,18/02/2016 15:47,40.30095,-80.16652,40.29313,-80.16943,0.562,At Southpointe Blvd/Exit 48 - Accident.,,I-79 S,R,Canonsburg,Washington,PA,15317,US,US/Eastern,KAFJ,18/02/2016 09:55,24.8,17.9,59,30.53,10,NNE,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-289,3,18/02/2016 10:26,18/02/2016 16:26,39.11543,-84.50003,39.14667,-84.45367,3.291,Between US-42/Reading Rd/Exit 2 and Dana Ave/Exit 5 - Accident.,,I-71 N,R,Cincinnati,Hamilton,OH,45202,US,US/Eastern,KLUK,18/02/2016 10:53,37,30.4,65,30.56,10,SSW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-290,2,18/02/2016 10:38,18/02/2016 16:38,41.1419,-81.47694,41.14589,-81.47551,0.286,At OH-59/Front St/2nd St - Accident.,,OH-8 N,R,Cuyahoga Falls,Summit,OH,44221,US,US/Eastern,KAKR,18/02/2016 10:54,23,15.8,63,30.6,10,ESE,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-291,2,18/02/2016 10:49,18/02/2016 16:49,39.14917,-84.44711,39.14981,-84.44584,0.081,At Edmondson Rd/Exit 6 - Accident.,,I-71 N,R,Cincinnati,Hamilton,OH,45209,US,US/Eastern,KLUK,18/02/2016 10:53,37,30.4,65,30.56,10,SSW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-292,2,18/02/2016 10:57,18/02/2016 16:57,39.81979,-84.18908,39.81978,-84.18983,0.04,At Needmore Rd/Exit 58 - Accident.,,Needmore Rd,R,Dayton,Montgomery,OH,45414,US,US/Eastern,KDAY,18/02/2016 10:56,36,32.1,62,30.53,8,SSE,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-293,3,18/02/2016 11:02,18/02/2016 17:02,39.84509,-84.1899,39.83889,-84.18975,0.428,At Benchwood Rd/Wyse Rd/Exit 59 - Accident.,,I-75 N,R,Dayton,Montgomery,OH,45414,US,US/Eastern,KDAY,18/02/2016 10:56,36,32.1,62,30.53,8,SSE,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-294,2,18/02/2016 12:43,18/02/2016 18:43,41.47461,-81.71182,41.47023,-81.74188,1.585,Between 41st St/Exit 169 and OH-10/Lorain Ave/Exit 167 - Accident.,,Northwest Fwy W,R,Cleveland,Cuyahoga,OH,44113,US,US/Eastern,KBKL,18/02/2016 12:53,28.9,20.4,51,30.58,10,SE,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-295,2,18/02/2016 15:21,18/02/2016 21:21,39.17304,-84.47589,39.17376,-84.47992,0.222,At OH-4/Paddock Rd - Accident. in the left lane.,,Norwood Lateral Expy W,R,Cincinnati,Hamilton,OH,45237,US,US/Eastern,KLUK,18/02/2016 14:53,43,37.7,51,30.47,10,SE,9.2,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-296,2,18/02/2016 18:27,19/02/2016 00:27,39.1021,-84.49754,39.10234,-84.498,0.03,At US-50/Columbia Pky/Exit 6 - Accident. in the right lane.,,I-471 N,R,Cincinnati,Hamilton,OH,45202,US,US/Eastern,KLUK,18/02/2016 18:53,39.9,35.8,60,30.39,10,SE,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
